id_bioguide,id_thomas,id_lis,id_govtrack,id_opensecrets,id_votesmart,id_fec,id_cspan,id_wikipedia,id_house_history,id_ballotpedia,id_maplight,id_icpsr,id_wikidata,id_google_entity_id,id_pictorial,name_first,name_last,name_official_full,bio_birthday,bio_gender,term_type,term_start,term_end,term_state,term_district,term_party,term_class,term_url,term_address,term_phone,term_fax,term_contact_form,term_office,term_state_rank,term_rss_url,name_middle,name_nickname,term_caucus,term_how,name_suffix,term_end-type,term_party_affiliations
D000563,00326,S253,300038,N00004981,26847,S6IL00151,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,NA,Richard,Durbin,Richard J. Durbin,1944-11-21,M,sen,2009-01-06,2015-01-03,IL,NA,Democrat,2,http://www.durbin.senate.gov,711 Hart Senate Office Building Washington DC 20510,202-224-2152,202-228-0400,http://www.durbin.senate.gov/public/index.cfm/contact,711 Hart Senate Office Building,senior,http://durbin.senate.gov/public/index.cfm/rss/feed,J.,NA,NA,NA,NA,NA,
D000563,00326,S253,300038,N00004981,26847,S6IL00151,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,NA,Richard,Durbin,Richard J. Durbin,1944-11-21,M,sen,2015-01-06,2021-01-03,IL,NA,Democrat,2,https://www.durbin.senate.gov,711 Hart Senate Office Building Washington DC 20510,202-224-2152,202-228-0400,https://www.durbin.senate.gov/contact/,711 Hart Senate Office Building,senior,http://durbin.senate.gov/public/index.cfm/rss/feed,J.,NA,NA,NA,NA,NA,
D000563,00326,S253,300038,N00004981,26847,S6IL00151,6741,Dick Durbin,12527,Dick Durbin,563,15021,Q434804,kg:/m/01xcd1,NA,Richard,Durbin,Richard J. Durbin,1944-11-21,M,sen,2021-01-03,2027-01-03,IL,NA,Democrat,2,https://www.durbin.senate.gov,711 Hart Senate Office Building Washington DC 20510,202-224-2152,NA,https://www.durbin.senate.gov/contact/,711 Hart Senate Office Building,senior,http://durbin.senate.gov/public/index.cfm/rss/feed,J.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,rep,1995-01-04,1997-01-03,SC,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,O.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,rep,1997-01-07,1999-01-03,SC,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,O.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,rep,1999-01-06,2001-01-03,SC,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,O.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,rep,2001-01-03,2003-01-03,SC,3,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,O.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,sen,2003-01-07,2009-01-03,SC,NA,Republican,2,http://lgraham.senate.gov/,NA,NA,NA,NA,NA,NA,NA,O.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,sen,2009-01-06,2015-01-03,SC,NA,Republican,2,http://www.lgraham.senate.gov,290 Russell Senate Office Building Washington DC 20510,202-224-5972,202-224-3808,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Contact.EmailSenatorGraham,290 Russell Senate Office Building,senior,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Rss.Feed,O.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,sen,2015-01-06,2021-01-03,SC,NA,Republican,2,https://www.lgraham.senate.gov/public,290 Russell Senate Office Building Washington DC 20510,202-224-5972,202-224-3808,https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham,290 Russell Senate Office Building,senior,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Rss.Feed,O.,NA,NA,NA,NA,NA,
G000359,00452,S293,300047,N00009975,21992,S0SC00149,36782,Lindsey Graham,14015,Lindsey Graham,569,29566,Q22212,kg:/m/01_pdg,13440,Lindsey,Graham,Lindsey Graham,1955-07-09,M,sen,2021-01-03,2027-01-03,SC,NA,Republican,2,https://www.lgraham.senate.gov/public,211 Russell Senate Office Building Washington DC 20510,202-224-5972,NA,https://www.lgraham.senate.gov/public/index.cfm/e-mail-senator-graham,211 Russell Senate Office Building,senior,http://www.lgraham.senate.gov/public/index.cfm?FuseAction=Rss.Feed,O.,NA,NA,NA,NA,NA,
M000355,01395,S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,NA,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,13357,Mitch,McConnell,Mitch McConnell,1942-02-20,M,sen,1985-01-03,1991-01-03,KY,NA,Republican,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
M000355,01395,S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,NA,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,13357,Mitch,McConnell,Mitch McConnell,1942-02-20,M,sen,1991-01-03,1997-01-03,KY,NA,Republican,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
M000355,01395,S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,NA,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,13357,Mitch,McConnell,Mitch McConnell,1942-02-20,M,sen,1997-01-07,2003-01-03,KY,NA,Republican,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
M000355,01395,S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,NA,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,13357,Mitch,McConnell,Mitch McConnell,1942-02-20,M,sen,2003-01-07,2009-01-03,KY,NA,Republican,2,http://mcconnell.senate.gov/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
M000355,01395,S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,NA,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,13357,Mitch,McConnell,Mitch McConnell,1942-02-20,M,sen,2009-01-06,2015-01-03,KY,NA,Republican,2,http://www.mcconnell.senate.gov,317 Russell Senate Office Building Washington DC 20510,202-224-2541,202-224-2499,http://www.mcconnell.senate.gov/public/index.cfm?p=ContactForm,317 Russell Senate Office Building,senior,http://www.mcconnell.senate.gov/public/?a=rss.feed,NA,NA,NA,NA,NA,NA,
M000355,01395,S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,NA,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,13357,Mitch,McConnell,Mitch McConnell,1942-02-20,M,sen,2015-01-06,2021-01-03,KY,NA,Republican,2,https://www.mcconnell.senate.gov,317 Russell Senate Office Building Washington DC 20510,202-224-2541,202-224-2499,http://www.mcconnell.senate.gov/public/index.cfm?p=contact,317 Russell Senate Office Building,senior,http://www.mcconnell.senate.gov/public/?a=rss.feed,NA,NA,NA,NA,NA,NA,
M000355,01395,S174,300072,N00003389,53298,S2KY00012,2351,Mitch McConnell,NA,Mitch McConnell,593,14921,Q355522,kg:/m/01z6ls,13357,Mitch,McConnell,Mitch McConnell,1942-02-20,M,sen,2021-01-03,2027-01-03,KY,NA,Republican,2,https://www.mcconnell.senate.gov,317 Russell Senate Office Building Washington DC 20510,202-224-2541,NA,https://www.mcconnell.senate.gov/public/index.cfm?p=contact,317 Russell Senate Office Building,senior,http://www.mcconnell.senate.gov/public/?a=rss.feed,NA,NA,NA,NA,NA,NA,
M001176,01900,S322,412325,N00029303,23644,S8OR00207,1029842,Jeff Merkley,NA,Jeff Merkley,807,40908,Q1368405,kg:/m/026k60f,13359,Jeff,Merkley,Jeff Merkley,1956-10-24,M,sen,2009-01-06,2015-01-03,OR,NA,Democrat,2,http://www.merkley.senate.gov,313 Hart Senate Office Building Washington DC 20510,202-224-3753,202-228-3997,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,junior,http://www.merkley.senate.gov/rss/,NA,NA,NA,NA,NA,NA,
M001176,01900,S322,412325,N00029303,23644,S8OR00207,1029842,Jeff Merkley,NA,Jeff Merkley,807,40908,Q1368405,kg:/m/026k60f,13359,Jeff,Merkley,Jeff Merkley,1956-10-24,M,sen,2015-01-06,2021-01-03,OR,NA,Democrat,2,https://www.merkley.senate.gov,313 Hart Senate Office Building Washington DC 20510,202-224-3753,202-228-3997,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,junior,http://www.merkley.senate.gov/rss/,NA,NA,NA,NA,NA,NA,
M001176,01900,S322,412325,N00029303,23644,S8OR00207,1029842,Jeff Merkley,NA,Jeff Merkley,807,40908,Q1368405,kg:/m/026k60f,13359,Jeff,Merkley,Jeff Merkley,1956-10-24,M,sen,2021-01-03,2027-01-03,OR,NA,Democrat,2,https://www.merkley.senate.gov,531 Hart Senate Office Building Washington DC 20510,202-224-3753,NA,https://www.merkley.senate.gov/contact/,531 Hart Senate Office Building,junior,http://www.merkley.senate.gov/rss/,NA,NA,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,rep,1991-01-03,1993-01-03,RI,2,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,Jack,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,rep,1993-01-05,1995-01-03,RI,2,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,Jack,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,rep,1995-01-04,1997-01-03,RI,2,Democrat,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.,Jack,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,sen,1997-01-07,2003-01-03,RI,NA,Democrat,2,NA,NA,NA,NA,NA,NA,NA,NA,F.,Jack,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,sen,2003-01-07,2009-01-03,RI,NA,Democrat,2,http://reed.senate.gov/,NA,NA,NA,NA,NA,NA,NA,F.,Jack,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,sen,2009-01-06,2015-01-03,RI,NA,Democrat,2,http://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,202-224-4680,http://www.reed.senate.gov/contact/,728 Hart Senate Office Building,senior,https://www.reed.senate.gov//rss/feeds/?type=all,F.,Jack,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,sen,2015-01-06,2021-01-03,RI,NA,Democrat,2,https://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,202-224-4680,https://www.reed.senate.gov/contact/,728 Hart Senate Office Building,senior,https://www.reed.senate.gov//rss/feeds/?type=all,F.,Jack,NA,NA,NA,NA,
R000122,00949,S259,300081,N00000362,27060,S6RI00163,24239,Jack Reed (Rhode Island politician),20232,Jack Reed,600,29142,Q528979,kg:/m/0202mc,13349,John,Reed,Jack Reed,1949-11-12,M,sen,2021-01-03,2027-01-03,RI,NA,Democrat,2,https://www.reed.senate.gov,728 Hart Senate Office Building Washington DC 20510,202-224-4642,NA,https://www.reed.senate.gov/contact/,728 Hart Senate Office Building,senior,https://www.reed.senate.gov//rss/feeds/?type=all,F.,Jack,NA,NA,NA,NA,
R000584,01896,S323,412322,N00029441,2919,S8ID00092,1020034,Jim Risch,NA,Jim Risch,804,40902,Q721871,kg:/m/06y9p0,13383,James,Risch,James E. Risch,1943-05-03,M,sen,2009-01-06,2015-01-03,ID,NA,Republican,2,http://www.risch.senate.gov,483 Russell Senate Office Building Washington DC 20510,202-224-2752,202-224-2573,http://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,junior,NA,E.,NA,NA,NA,NA,NA,
R000584,01896,S323,412322,N00029441,2919,S8ID00092,1020034,Jim Risch,NA,Jim Risch,804,40902,Q721871,kg:/m/06y9p0,13383,James,Risch,James E. Risch,1943-05-03,M,sen,2015-01-06,2021-01-03,ID,NA,Republican,2,https://www.risch.senate.gov,483 Russell Senate Office Building Washington DC 20510,202-224-2752,202-224-2573,http://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,junior,NA,E.,NA,NA,NA,NA,NA,
R000584,01896,S323,412322,N00029441,2919,S8ID00092,1020034,Jim Risch,NA,Jim Risch,804,40902,Q721871,kg:/m/06y9p0,13383,James,Risch,James E. Risch,1943-05-03,M,sen,2021-01-03,2027-01-03,ID,NA,Republican,2,https://www.risch.senate.gov,483 Russell Senate Office Building Washington DC 20510,202-224-2752,NA,https://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,junior,NA,E.,NA,NA,NA,NA,NA,
S001181,01901,S324,412323,N00024790,1663,S0NH00219,22850,Jeanne Shaheen,22618,Jeanne Shaheen,805,40906,Q270316,kg:/m/01rrm2,13394,Jeanne,Shaheen,Jeanne Shaheen,1947-01-28,F,sen,2009-01-06,2015-01-03,NH,NA,Democrat,2,http://www.shaheen.senate.gov,520 Hart Senate Office Building Washington DC 20510,202-224-2841,202-228-3194,http://www.shaheen.senate.gov/contact/,520 Hart Senate Office Building,senior,http://www.shaheen.senate.gov/rss/,NA,NA,NA,NA,NA,NA,
S001181,01901,S324,412323,N00024790,1663,S0NH00219,22850,Jeanne Shaheen,22618,Jeanne Shaheen,805,40906,Q270316,kg:/m/01rrm2,13394,Jeanne,Shaheen,Jeanne Shaheen,1947-01-28,F,sen,2015-01-06,2021-01-03,NH,NA,Democrat,2,https://www.shaheen.senate.gov,506 Hart Senate Office Building Washington DC 20510,202-224-2841,202-228-3194,https://www.shaheen.senate.gov/contact/contact-jeanne,506 Hart Senate Office Building,senior,http://www.shaheen.senate.gov/rss/,NA,NA,NA,NA,NA,NA,
S001181,01901,S324,412323,N00024790,1663,S0NH00219,22850,Jeanne Shaheen,22618,Jeanne Shaheen,805,40906,Q270316,kg:/m/01rrm2,13394,Jeanne,Shaheen,Jeanne Shaheen,1947-01-28,F,sen,2021-01-03,2027-01-03,NH,NA,Democrat,2,https://www.shaheen.senate.gov,506 Hart Senate Office Building Washington DC 20510,202-224-2841,NA,https://www.shaheen.senate.gov/contact/contact-jeanne,506 Hart Senate Office Building,senior,http://www.shaheen.senate.gov/rss/,NA,NA,NA,NA,NA,NA,
W000805,01897,S327,412321,N00002097,535,S6VA00093,7630,Mark Warner,NA,Mark Warner,803,40909,Q453893,kg:/m/024mm1,13376,Mark,Warner,Mark R. Warner,1954-12-15,M,sen,2009-01-06,2015-01-03,VA,NA,Democrat,2,http://www.warner.senate.gov,475 Russell Senate Office Building Washington DC 20510,202-224-2023,202-224-6295,http://www.warner.senate.gov/public//index.cfm?p=ContactPage#form_f9db6196-2dc7-4cda-8add-f8435a71318a,475 Russell Senate Office Building,senior,http://www.warner.senate.gov/public/?a=rss.feed,R.,NA,NA,NA,NA,NA,
W000805,01897,S327,412321,N00002097,535,S6VA00093,7630,Mark Warner,NA,Mark Warner,803,40909,Q453893,kg:/m/024mm1,13376,Mark,Warner,Mark R. Warner,1954-12-15,M,sen,2015-01-06,2021-01-03,VA,NA,Democrat,2,https://www.warner.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-2023,202-224-6295,http://www.warner.senate.gov/public/index.cfm?p=Contact,703 Hart Senate Office Building,senior,http://www.warner.senate.gov/public/?a=rss.feed,R.,NA,NA,NA,NA,NA,
W000805,01897,S327,412321,N00002097,535,S6VA00093,7630,Mark Warner,NA,Mark Warner,803,40909,Q453893,kg:/m/024mm1,13376,Mark,Warner,Mark R. Warner,1954-12-15,M,sen,2021-01-03,2027-01-03,VA,NA,Democrat,2,https://www.warner.senate.gov,703 Hart Senate Office Building Washington DC 20510,202-224-2023,NA,https://www.warner.senate.gov/public/index.cfm?p=Contact,703 Hart Senate Office Building,senior,http://www.warner.senate.gov/public/?a=rss.feed,R.,NA,NA,NA,NA,NA,
G000555,01866,S331,412223,N00027658,65147,H6NY20167,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,13442,Kirsten,Gillibrand,Kirsten E. Gillibrand,1966-12-09,F,rep,2007-01-04,2009-01-03,NY,20,Democrat,NA,http://gillibrand.house.gov,NA,NA,NA,NA,NA,NA,NA,E.,NA,NA,NA,NA,NA,
G000555,01866,S331,412223,N00027658,65147,H6NY20167,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,13442,Kirsten,Gillibrand,Kirsten E. Gillibrand,1966-12-09,F,rep,2009-01-06,2009-01-26,NY,20,Democrat,NA,http://gillibrand.house.gov,NA,NA,NA,NA,NA,NA,NA,E.,NA,NA,NA,NA,NA,
G000555,01866,S331,412223,N00027658,65147,H6NY20167,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,13442,Kirsten,Gillibrand,Kirsten E. Gillibrand,1966-12-09,F,sen,2009-01-27,2013-01-03,NY,NA,Democrat,1,http://gillibrand.senate.gov,478 RUSSELL SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4451,202-228-0282,http://www.gillibrand.senate.gov/contact/,478 Russell Senate Office Building,NA,NA,E.,NA,NA,appointment,NA,NA,
G000555,01866,S331,412223,N00027658,65147,H6NY20167,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,13442,Kirsten,Gillibrand,Kirsten E. Gillibrand,1966-12-09,F,sen,2013-01-03,2019-01-03,NY,NA,Democrat,1,https://www.gillibrand.senate.gov,478 Russell Senate Office Building Washington DC 20510,202-224-4451,202-228-0282,https://www.gillibrand.senate.gov/contact/email-me,478 Russell Senate Office Building,junior,http://www.gillibrand.senate.gov/rss/,E.,NA,NA,NA,NA,NA,
G000555,01866,S331,412223,N00027658,65147,H6NY20167,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,13442,Kirsten,Gillibrand,Kirsten E. Gillibrand,1966-12-09,F,sen,2019-01-03,2025-01-03,NY,NA,Democrat,1,https://www.gillibrand.senate.gov,478 Russell Senate Office Building Washington DC 20510,202-224-4451,NA,https://www.gillibrand.senate.gov/contact/email-me,478 Russell Senate Office Building,junior,http://www.gillibrand.senate.gov/rss/,E.,NA,NA,NA,NA,NA,
G000555,01866,S331,412223,N00027658,65147,H6NY20167,1022862,Kirsten Gillibrand,14269,Kirsten Gillibrand,708,20735,Q22222,kg:/m/0gnfc4,13442,Kirsten,Gillibrand,Kirsten E. Gillibrand,1966-12-09,F,sen,2025-01-03,2031-01-03,NY,NA,Democrat,1,https://www.gillibrand.senate.gov,478 Russell Senate Office Building Washington DC 20510,202-224-4451,NA,https://www.gillibrand.senate.gov/contact/email-me,478 Russell Senate Office Building,junior,http://www.gillibrand.senate.gov/rss/,E.,NA,NA,NA,NA,NA,
C001088,01984,S337,412390,N00031820,122834,S0DE00092,9269028,Chris Coons,NA,Chris Coons,1371,40916,Q923242,kg:/m/082d3d,13405,Christopher,Coons,Christopher A. Coons,1963-09-09,M,sen,2010-11-15,2015-01-03,DE,NA,Democrat,2,http://www.coons.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-5042,202-228-3075,http://www.coons.senate.gov/contact/,127a Russell Senate Office Building,junior,http://www.coons.senate.gov/rss/feeds/?type=all,Andrew,NA,NA,NA,NA,NA,
C001088,01984,S337,412390,N00031820,122834,S0DE00092,9269028,Chris Coons,NA,Chris Coons,1371,40916,Q923242,kg:/m/082d3d,13405,Christopher,Coons,Christopher A. Coons,1963-09-09,M,sen,2015-01-06,2021-01-03,DE,NA,Democrat,2,https://www.coons.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-5042,202-228-3075,https://www.coons.senate.gov/contact,218 Russell Senate Office Building,junior,http://www.coons.senate.gov/rss/feeds/?type=all,Andrew,NA,NA,NA,NA,NA,
C001088,01984,S337,412390,N00031820,122834,S0DE00092,9269028,Chris Coons,NA,Chris Coons,1371,40916,Q923242,kg:/m/082d3d,13405,Christopher,Coons,Christopher A. Coons,1963-09-09,M,sen,2021-01-03,2027-01-03,DE,NA,Democrat,2,https://www.coons.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-5042,NA,https://www.coons.senate.gov/contact,218 Russell Senate Office Building,senior,http://www.coons.senate.gov/rss/feeds/?type=all,Andrew,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,1997-01-07,1999-01-03,AL,4,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,1999-01-06,2001-01-03,AL,4,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2001-01-03,2003-01-03,AL,4,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2003-01-07,2005-01-03,AL,4,Republican,NA,http://www.house.gov/aderholt,NA,NA,NA,NA,NA,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2005-01-04,2007-01-03,AL,4,Republican,NA,http://www.house.gov/aderholt,NA,NA,NA,NA,NA,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2007-01-04,2009-01-03,AL,4,Republican,NA,http://aderholt.house.gov,NA,NA,NA,NA,NA,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2009-01-06,2011-01-03,AL,4,Republican,NA,http://aderholt.house.gov,NA,NA,NA,NA,NA,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2011-01-05,2013-01-03,AL,4,Republican,NA,http://aderholt.house.gov,2264 Rayburn HOB; Washington DC 20515-0104,202-225-4876,202-225-5587,http://aderholt.house.gov/?sectionid=195&amp;sectiontree=195,2264 Rayburn House Office Building,NA,NA,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2013-01-03,2015-01-03,AL,4,Republican,NA,http://aderholt.house.gov,2369 Rayburn HOB; Washington DC 20515-0104,202-225-4876,202-225-5587,http://aderholt.house.gov/email-me2/,2369 Rayburn House Office Building,NA,http://aderholt.house.gov/common/rss//index.cfm?rss=20,B.,NA,NA,NA,NA,NA,
A000055,01460,NA,400004,N00003028,441,H6AL04098,45516,Robert Aderholt,8333,Robert B. Aderholt,127,29701,Q672671,kg:/m/024p03,12897,Robert,Aderholt,Robert B. Aderholt,1965-07-22,M,rep,2015-01-06,2017-01-03,AL,4,Republican,NA,https://aderholt.house.gov,235 Cannon HOB; Washington DC 20515-0104,202-225-4876,202-225-5587,http://aderholt.house.gov/email-me2/,235 Cannon House Office Building,NA,http://aderholt.house.gov/common/rss//index.cfm?rss=20,B.,NA,NA,NA,NA,NA,
